City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
327,luderitz,-26.6481,15.1594,23.28000000000003,70,66,5.47,NA,1674041408
328,krasnoselkup,65.7,82.4667,-25.059999999999974,85,100,7.3,RU,1674041994
329,leninskoye,41.7589,69.3864,-8.21999999999997,78,0,1.86,KZ,1674041994
330,maragogi,-9.0122,-35.2225,26.83000000000004,77,66,5.27,BR,1674041567
331,baykit,61.67,96.37,-41.46999999999997,100,23,0.81,RU,1674041995
332,aykhal,66.0,111.5,-42.75999999999999,100,100,2.66,RU,1674041600
333,kibuye,-2.0597,29.3482,21.80000000000001,67,57,2.3,RW,1674041763
334,tshane,-24.0196,21.8684,31.5,29,38,5.38,BW,1674041995
335,boddam,57.4667,-1.7833,2.2100000000000364,63,43,12.73,GB,1674041996
336,ocampo,21.65,-101.5,7.400000000000034,48,69,4.22,MX,1674041996
337,tuy hoa,13.0833,109.3,21.700000000000045,89,100,7.26,VN,1674041400
338,chingola,-12.529,27.8838,20.689999999999998,89,85,3.04,ZM,1674041997
339,hirado,33.3597,129.5531,4.100000000000023,57,86,6.85,JP,1674041219
340,poum,-20.2333,164.0167,24.54000000000002,82,100,6.94,NC,1674041615
341,grindavik,63.8424,-22.4338,-8.739999999999952,67,0,2.57,IS,1674041584
342,menongue,-14.6585,17.691,23.730000000000018,64,100,2.56,AO,1674041998
343,auki,-8.7676,160.7034,24.960000000000036,91,100,2.56,SB,1674041998
344,vardo,70.3705,31.1107,-6.009999999999991,86,0,9.77,NO,1674041509
345,vao,-22.6667,167.4833,24.58000000000004,66,100,9.28,NC,1674041558
346,manggar,-2.8833,108.2667,26.77000000000004,77,100,4.24,ID,1674041999
347,manokwari,-0.8667,134.0833,25.350000000000023,84,100,4.68,ID,1674041999
348,husavik,66.0449,-17.3389,-2.7199999999999704,85,100,6.99,IS,1674041999
349,gourcy,13.2167,-2.35,30.78000000000003,10,2,5.44,BF,1674042000
350,nanchong,30.7951,106.0847,6.7900000000000205,58,78,0.57,CN,1674041839
351,mogadishu,2.0371,45.3438,28.930000000000007,74,0,9.26,SO,1674041457
352,olga,43.7444,135.2892,-13.549999999999955,78,42,1.59,RU,1674042000
353,aswan,24.0934,32.907,22.610000000000014,35,0,3.09,EG,1674042001
354,mbandaka,0.0487,18.2603,33.120000000000005,36,57,1.4,CD,1674042001
355,katobu,-4.9408,122.5276,24.840000000000032,88,82,1.0,ID,1674042001
356,itaiba,-8.9475,-37.4228,27.28000000000003,53,58,4.73,BR,1674042002
357,bongandanga,1.5,21.05,36.860000000000014,23,33,1.9,CD,1674042003
358,la ronge,55.1001,-105.2842,-11.859999999999957,85,100,3.09,CA,1674041532
359,ucluelet,48.9329,-125.5528,7.270000000000039,92,100,0.45,CA,1674042003
360,bandarbeyla,9.4942,50.8122,25.49000000000001,65,62,7.48,SO,1674041458
361,atar,20.5169,-13.0499,24.58000000000004,15,100,5.04,MR,1674041449
362,sandila,27.0833,80.5167,14.460000000000036,40,0,2.14,IN,1674042005
363,kahama,-3.8333,32.6,24.650000000000034,66,91,1.0,TZ,1674042005
364,santa maria,-29.6842,-53.8069,23.610000000000014,83,100,4.63,BR,1674041597
365,isangel,-19.55,169.2667,24.28000000000003,94,100,3.69,VU,1674041432
366,fukue,32.6881,128.8419,8.700000000000045,57,99,7.85,JP,1674042006
367,kalmunai,7.4167,81.8167,25.24000000000001,72,99,5.67,LK,1674042006
368,derzhavinsk,51.1,66.3167,-16.549999999999955,79,45,2.13,KZ,1674042006
369,la asuncion,11.0333,-63.8628,23.850000000000023,100,38,3.6,VE,1674041510
370,halifax,44.6453,-63.5724,2.340000000000032,94,75,3.6,CA,1674042007
371,moshny,49.5147,31.7476,10.300000000000011,81,100,9.27,UA,1674042007
372,aksu,41.1231,80.2644,-14.0,84,1,1.34,CN,1674042009
373,mount isa,-20.7333,139.5,30.870000000000005,42,75,2.57,AU,1674041585
374,bahia blanca,-38.7196,-62.2724,24.390000000000043,51,95,6.67,AR,1674042009
375,wiarton,44.7407,-81.1332,2.4399999999999977,93,100,3.6,CA,1674042010
376,phan thiet,10.9333,108.1,24.03000000000003,76,98,1.46,VN,1674041834
377,tambacounda,13.7539,-13.7586,33.03000000000003,11,0,6.17,SN,1674042010
378,aklavik,68.2191,-135.0107,-26.42999999999998,98,99,2.13,CA,1674041587
379,qiongshan,20.0058,110.3542,13.990000000000009,88,100,3.0,CN,1674042010
380,spornoye,50.8448,37.2913,1.0,89,100,7.53,RU,1674042011
381,noumea,-22.2763,166.4572,26.670000000000016,99,100,6.25,NC,1674041405
382,dong xoai,11.5333,106.9167,24.930000000000007,58,100,4.05,VN,1674041792
383,wahiawa,21.5028,-158.0236,22.180000000000007,86,0,2.06,US,1674042012
384,boueni,-12.9025,45.0761,32.99000000000001,74,93,3.6,YT,1674042013
385,najran,17.4924,44.1277,22.360000000000014,37,56,3.52,SA,1674041811
386,sur,22.5667,59.5289,27.410000000000025,50,1,2.21,OM,1674042013
387,umm kaddadah,13.6017,26.6876,28.370000000000005,11,25,6.14,SD,1674042014
388,havoysund,70.9963,24.6622,-0.8700000000000045,70,100,6.58,NO,1674042014
389,charagua,-19.8,-63.2167,20.760000000000048,63,97,1.2,BO,1674042016
390,esso,55.9333,158.7,-18.47999999999999,98,100,2.86,RU,1674042016
391,liyang,29.7057,118.2862,3.82000000000005,61,0,0.72,CN,1674042016
392,itai,-23.4178,-49.0906,22.900000000000034,82,100,4.42,BR,1674042017
393,dandong,40.1292,124.3947,-5.5,53,24,3.48,CN,1674042017
394,carupano,10.6678,-63.2585,23.460000000000036,87,29,1.87,VE,1674042018
395,sakaiminato,35.55,133.2333,4.990000000000009,87,75,4.63,JP,1674042018
396,denpasar,-8.65,115.2167,27.810000000000002,83,20,5.66,ID,1674041962
397,mildura,-34.2,142.15,20.04000000000002,60,57,8.18,AU,1674042019
398,angoram,-4.0625,144.0661,23.24000000000001,99,100,0.9,PG,1674042020
399,krasnyy chikoy,50.3643,108.7512,-21.109999999999985,88,100,5.41,RU,1674042020
400,agogo,6.8,-1.0819,35.48000000000002,23,48,1.09,GH,1674042020
401,severo-kurilsk,50.6789,156.125,-8.489999999999952,57,100,9.82,RU,1674041484
402,kungurtug,50.5994,97.5228,-24.549999999999983,98,96,1.71,RU,1674041496
403,mardin,37.3131,40.7436,12.590000000000032,36,0,2.06,TR,1674042021
404,avera,33.194,-82.5271,13.730000000000018,95,100,1.88,US,1674042021
405,talas,38.6908,35.5538,12.370000000000005,44,40,0.51,TR,1674042021
406,ushtobe,45.2514,77.9838,-14.009999999999991,84,2,4.8,KZ,1674041576
407,porto feliz,-23.2147,-47.5239,24.77000000000004,74,35,3.2,BR,1674042022
408,spas-demensk,54.4122,34.0226,2.5100000000000477,98,100,6.62,RU,1674042022
409,fairbanks,64.8378,-147.7164,-26.019999999999982,77,0,0.0,US,1674041550
410,lazaro cardenas,17.9583,-102.2,19.32000000000005,90,25,2.18,MX,1674042023
411,lavumisa,-27.31,31.892,37.31,29,97,3.75,SZ,1674042023
412,kholtoson,50.2981,103.3097,-22.309999999999974,96,100,0.95,RU,1674042024
413,sao bernardo,-3.3614,-42.4178,27.200000000000045,73,90,1.65,BR,1674042024
414,broken hill,-31.95,141.4333,21.82000000000005,58,73,9.85,AU,1674042024
415,victoria,22.2855,114.1577,16.810000000000002,66,3,5.81,HK,1674041211
416,zheleznodorozhnyy,55.7503,38.0042,1.2900000000000205,93,100,6.02,RU,1674042025
417,tecoanapa,16.5167,-98.75,23.980000000000018,78,89,3.41,MX,1674042025
418,ocean city,39.2776,-74.5746,6.140000000000043,91,22,1.34,US,1674042025
419,littleton,39.6133,-105.0166,-3.089999999999975,92,100,4.63,US,1674042025
420,svetlogorsk,52.6333,29.7333,6.3700000000000045,94,100,7.15,BY,1674042026
421,balkhash,46.844,74.9804,-10.659999999999968,85,0,7.0,KZ,1674042026
422,teshie,5.5836,-0.1072,31.310000000000002,66,20,2.06,GH,1674042027
423,kawalu,-7.3817,108.2082,23.170000000000016,92,100,0.09,ID,1674042027
424,asau,46.4333,26.4,10.710000000000036,58,33,5.7,RO,1674041542
425,nova soure,-11.2333,-38.4833,28.07000000000005,59,100,3.77,BR,1674042028
426,los llanos de aridane,28.6585,-17.9182,17.860000000000014,75,20,5.66,ES,1674041519
427,yulara,-25.2406,130.9889,30.960000000000036,36,98,8.21,AU,1674042029
428,maues,-3.3836,-57.7186,22.24000000000001,99,100,0.57,BR,1674042030
429,carutapera,-1.195,-46.02,23.860000000000014,93,100,2.15,BR,1674042030
430,gilgit,35.9221,74.3087,-5.159999999999968,54,97,0.88,PK,1674042031
431,japura,-0.3167,102.35,23.430000000000007,95,100,0.91,ID,1674042032
432,taoudenni,22.6783,-3.9836,25.410000000000025,13,63,3.02,ML,1674042032
433,roma,43.2128,-75.4557,4.420000000000016,97,100,3.6,US,1674042032
434,bulle,46.6195,7.0567,0.9000000000000341,93,100,2.44,CH,1674042033
435,meulaboh,4.1363,96.1285,25.200000000000045,81,98,0.58,ID,1674042033
436,wattegama,6.7989,81.4808,24.700000000000045,74,87,4.66,LK,1674042033
437,sinazongwe,-17.2614,27.4618,25.439999999999998,81,100,6.54,ZM,1674042034
438,bela,25.9333,81.9833,14.439999999999998,39,0,1.34,IN,1674042034
439,salalah,17.0151,54.0924,27.05000000000001,57,0,4.12,OM,1674041535
440,xuddur,4.1213,43.8894,32.610000000000014,22,80,7.33,SO,1674042035
441,ramos arizpe,25.55,-100.9667,18.24000000000001,20,77,2.39,MX,1674042035
442,hutchinson,38.0608,-97.9298,4.2900000000000205,94,100,2.57,US,1674042035
443,obertshausen,50.0833,8.85,4.580000000000041,69,100,2.91,DE,1674042035
444,benguela,-12.5763,13.4055,28.210000000000036,64,100,4.21,AO,1674042036
445,vila velha,-20.3297,-40.2925,25.970000000000027,92,40,2.06,BR,1674041495
446,tanout,14.9709,8.8879,26.05000000000001,13,0,5.66,NE,1674042037
447,vila franca do campo,37.7167,-25.4333,13.230000000000018,68,37,3.65,PT,1674041578
448,kyshtovka,56.555,76.6271,-11.519999999999982,86,100,3.78,RU,1674042037
449,namibe,-15.1961,12.1522,26.870000000000005,59,99,3.9,AO,1674041576
450,guerrero negro,27.9769,-114.0611,13.510000000000048,64,45,6.56,MX,1674041539
451,carnarvon,-24.8667,113.6333,26.30000000000001,72,12,7.88,AU,1674041473
452,knysna,-34.0363,23.0471,30.390000000000043,58,92,3.24,ZA,1674042038
453,tornio,65.8481,24.1466,-0.9899999999999523,97,100,5.66,FI,1674042039
454,dongsheng,39.8161,109.9776,-10.439999999999998,60,0,9.76,CN,1674042039
455,yar-sale,66.8333,70.8333,-17.159999999999968,99,99,1.77,RU,1674041552
456,faya,18.3851,42.4509,21.060000000000002,53,9,4.2,SA,1674041567
457,riyadh,24.6877,46.7219,17.08000000000004,42,69,5.36,SA,1674041334
458,buraydah,26.326,43.975,15.25,31,20,3.33,SA,1674041790
459,plant city,28.0186,-82.1129,15.770000000000039,91,0,2.06,US,1674042041
460,trelew,-43.249,-65.3051,25.460000000000036,54,44,6.98,AR,1674042041
461,pavilosta,56.8879,21.1859,-0.049999999999954525,82,98,2.15,LV,1674042041
462,ndele,8.4109,20.6473,36.93000000000001,11,85,2.17,CF,1674042041
463,nishihara,26.1842,127.7558,15.600000000000023,72,75,6.17,JP,1674041572
464,lucapa,-8.4192,20.7447,22.860000000000014,72,93,1.93,AO,1674042042
465,nsanje,-16.92,35.262,28.660000000000025,77,100,1.99,MW,1674042042
466,tautira,-17.7333,-149.15,26.350000000000023,77,17,5.45,PF,1674042042
467,uige,-7.6087,15.0613,26.010000000000048,73,75,2.06,AO,1674042043
468,pacific grove,36.6177,-121.9166,6.480000000000018,91,0,2.57,US,1674041547
469,korem,12.5058,39.5228,17.620000000000005,34,48,3.93,ET,1674042044
470,cordoba,-31.4135,-64.1811,22.879999999999995,82,40,1.54,AR,1674042045
471,kota kinabalu,5.9749,116.0724,24.99000000000001,94,40,2.24,MY,1674042045
472,russell,32.3502,-85.1999,14.600000000000023,100,100,1.54,US,1674041475
473,siuna,13.7332,-84.7773,16.840000000000032,98,4,1.32,NI,1674042046
474,cody,44.5263,-109.0565,-4.859999999999957,68,0,2.24,US,1674042046
475,ulladulla,-35.35,150.4667,19.900000000000034,97,100,3.68,AU,1674042046
476,hamilton,39.1834,-84.5333,5.350000000000023,82,100,4.12,US,1674041456
477,dickinson,29.4608,-95.0513,22.310000000000002,92,100,6.17,US,1674041828
478,lloydminster,53.2835,-110.0016,-7.8799999999999955,93,100,4.12,CA,1674041551
479,emerald,-23.5333,148.1667,23.52000000000004,77,16,5.13,AU,1674041573
480,gazli,40.1333,63.45,-1.3899999999999864,40,4,2.34,UZ,1674042048
481,huangnihe,43.5583,128.0239,-12.769999999999982,79,100,1.83,CN,1674042049
482,rjukan,59.8789,8.5941,-0.8599999999999568,91,100,1.09,NO,1674042049
483,hit,33.6416,42.8251,17.460000000000036,44,0,7.23,IQ,1674042049
484,santa fe,-31.6333,-60.7,26.620000000000005,63,100,0.45,AR,1674042050
485,coihaique,-45.5752,-72.0662,10.970000000000027,76,0,2.57,CL,1674042050
486,poronaysk,49.2167,143.1167,-21.46999999999997,93,83,2.46,RU,1674042051
487,mariental,-24.6333,17.9667,35.420000000000016,18,84,2.04,NA,1674042003
488,jalcocotan,21.4667,-105.1167,13.830000000000041,60,26,1.9,MX,1674042051
489,krapkowice,50.4752,17.9654,1.9399999999999977,98,100,2.81,PL,1674042051
490,carballo,43.213,-8.691,9.370000000000005,76,100,6.06,ES,1674042052
491,benjamin constant,-4.3831,-70.0311,22.07000000000005,94,0,2.57,BR,1674042052
492,manbij,36.5281,37.9549,14.5,59,12,5.19,SY,1674042052
493,chokurdakh,70.6333,147.9167,-38.789999999999964,100,49,1.6,RU,1674041477
494,bonnyville,54.2668,-110.735,-7.3799999999999955,100,67,1.73,CA,1674042053
495,koslan,63.4564,48.8989,-10.529999999999973,97,89,2.14,RU,1674042053
496,iberia,29.9502,-91.7507,19.04000000000002,94,0,3.09,US,1674042054
497,sikonge,-5.6333,32.7667,25.470000000000027,66,93,0.84,TZ,1674042054
498,port lincoln,-34.7333,135.8667,15.590000000000032,66,13,8.78,AU,1674041549
499,cravo norte,6.3017,-70.2041,24.600000000000023,60,73,2.83,CO,1674042054
500,fort nelson,58.8053,-122.7002,-15.029999999999973,94,100,1.03,CA,1674041577
501,paita,-5.0892,-81.1144,20.720000000000027,74,74,4.13,PE,1674042055
502,iskitim,54.6366,83.3045,-11.909999999999968,94,100,3.44,RU,1674042055
503,calamar,10.2511,-74.9146,23.430000000000007,82,6,2.01,CO,1674042055
504,zhigansk,66.7697,123.3711,-50.339999999999975,99,28,1.19,RU,1674041470
505,sindou,10.6667,-5.1667,32.900000000000034,10,7,2.94,BF,1674042056
506,champerico,14.3,-91.9167,22.420000000000016,81,25,2.39,GT,1674042056
507,mananjary,-21.2167,48.3333,27.79000000000002,66,99,3.57,MG,1674042057
508,belmonte,-15.8631,-38.8828,25.700000000000045,81,34,1.36,BR,1674041510
509,stephenville,32.2207,-98.2023,16.07000000000005,88,75,2.68,US,1674041467
510,hilliard,40.0334,-83.1582,4.1200000000000045,87,100,4.12,US,1674042058
511,bonavista,48.6499,-53.1147,3.580000000000041,98,100,6.24,CA,1674042058
512,williams lake,52.1415,-122.1445,2.7600000000000477,75,75,8.23,CA,1674042058
513,baoshan,46.5586,131.4244,-15.579999999999984,91,100,2.9,CN,1674042038
514,mora,11.0461,14.1401,28.52000000000004,18,100,2.6,CM,1674042059
515,namioka,40.7072,140.5894,-1.25,80,75,1.54,JP,1674042059
516,renfrew,55.872,-4.3925,4.75,82,59,4.12,GB,1674042059
517,arcachon,44.5875,-1.0519,5.180000000000007,75,75,3.09,FR,1674041590
518,wewak,-3.5534,143.6268,26.090000000000032,84,100,2.86,PG,1674041536
519,sabang,5.8933,95.3214,26.970000000000027,71,100,6.26,ID,1674042060
520,dolores,-36.3132,-57.6792,26.340000000000032,52,63,6.9,AR,1674042060
521,kuytun,54.3419,101.5036,-29.619999999999976,92,100,3.92,RU,1674042060
522,naantali,60.4674,22.0243,3.230000000000018,87,75,4.63,FI,1674042061
523,lermontovka,47.1453,134.3383,-18.779999999999973,94,94,1.89,RU,1674042062
524,qasigiannguit,68.8193,-51.1922,-32.77999999999997,70,0,3.05,GL,1674042062
525,bubaque,11.2833,-15.8333,25.510000000000048,46,65,1.95,GW,1674042062
526,rincon de la victoria,36.7172,-4.2758,13.0,47,13,9.54,ES,1674042063
527,sampit,-2.5333,112.95,23.900000000000034,95,99,1.61,ID,1674042063
528,mehamn,71.0357,27.8492,-3.0499999999999545,63,0,1.54,NO,1674041557
529,krivosheino,57.3431,83.9261,-13.149999999999977,96,100,2.67,RU,1674041602
530,batagay-alyta,67.8006,130.4114,-40.359999999999985,97,86,2.06,RU,1674042065
531,mackenzie,55.2999,-123.1698,1.1200000000000045,93,100,4.63,CA,1674042065
532,nanlong,31.3533,106.0631,6.430000000000007,50,50,0.45,CN,1674042065
533,yataity del norte,-24.8333,-56.35,29.260000000000048,59,2,1.81,PY,1674042066
534,ilebo,-4.3167,20.5833,28.78000000000003,56,99,1.3,CD,1674042066
535,khuzhir,53.1939,107.3397,-21.319999999999965,68,86,7.75,RU,1674042066
536,yambio,4.5721,28.3955,36.34000000000003,16,92,2.3,SS,1674042067
537,henderson,36.0397,-114.9819,7.510000000000048,41,0,8.23,US,1674042067
538,kutum,14.2,24.6667,25.55000000000001,14,71,2.91,SD,1674042067
